#TYPE System.Diagnostics.Eventing.Reader.EventLogRecord,,,,,,,,,,,,,,,,,,,,,,,,,,
Message,Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,MachineName,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
 Subject: Security ID: S-1-5-18 Account Name: DESKTOP-8OGP4P6$ Account Domain: WORKGROUP Logon ID: 0x3E7Logon Information: Logon Type: 8 Restricted Admin Mode: - Virtual Account: No Elevated Token: YesImpersonation Level: ImpersonationNew Logon: Security ID: S-1-5-18 Account Name: hacker Account Domain: NT AUTHORITY Logon ID:,4624,0,16384,4,0,0,3.60E+16,2596,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:39,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
 Subject: Security ID: S-1-5-18 Account Name: DESKTOP-8OGP4P6$ Account Domain: WORKGROUP Logon ID: 0x3E7Logon Information: Logon Type: 9 Restricted Admin Mode: - Virtual Account: No Elevated Token: YesImpersonation Level: ImpersonationNew Logon: Security ID: S-1-5-18 Account Name: hacker Account Domain: NT AUTHORITY Logon ID:,4624,0,16384,4,0,0,3.60E+16,2595,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:39,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject: Security ID: S-1-5-18 Account Name: DESKTOP-8OGP4P6$ Account Domain: WORKGROUP Logon ID: 0x3E7Logon Information: Logon Type: 4 Restricted Admin Mode: - Virtual Account: No Elevated Token: YesImpersonation Level: ImpersonationNew Logon: Security ID: S-1-5-18 Account Name: strangelove Account Domain: NT AUTHORITY Logon ID:,4624,0,16384,4,0,0,3.60E+16,2594,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:39,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject: Security ID: S-1-5-18 Account Name: DESKTOP-8OGP4P6$ Account Domain: WORKGROUP Logon ID: 0x3E7Logon Information: Logon Type: 3 Restricted Admin Mode: - Virtual Account: No Elevated Token: YesImpersonation Level: ImpersonationNew Logon: Security ID: S-1-5-18 Account Name: user1 Account Domain: NT AUTHORITY Logon ID:,4624,0,16384,4,0,0,3.60E+16,2593,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:39,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject: Security ID: S-1-5-18 Account Name: DESKTOP-8OGP4P6$ Account Domain: WORKGROUP Logon ID: 0x3E7Logon Information: Logon Type: 5 Restricted Admin Mode: - Virtual Account: No Elevated Token: YesImpersonation Level: ImpersonationNew Logon: Security ID: S-1-5-18 Account Name: user2 Account Domain: NT AUTHORITY Logon ID:,4624,0,16384,4,0,0,3.60E+16,2592,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:39,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
 Subject: Security ID: S-1-5-18 Account Name: DESKTOP-8OGP4P6$ Account Domain: WORKGROUP Logon ID: 0x3E7Logon Information: Logon Type: 8 Restricted Admin Mode: - Virtual Account: No Elevated Token: YesImpersonation Level: ImpersonationNew Logon: Security ID: S-1-5-18 Account Name: hacker Account Domain: NT AUTHORITY Logon ID:,4624,0,16384,4,0,0,3.60E+16,2591,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:39,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
 Subject: Security ID: S-1-5-18 Account Name: DESKTOP-8OGP4P6$ Account Domain: WORKGROUP Logon ID: 0x3E7Logon Information: Logon Type: 9 Restricted Admin Mode: - Virtual Account: No Elevated Token: YesImpersonation Level: ImpersonationNew Logon: Security ID: S-1-5-18 Account Name: hacker Account Domain: NT AUTHORITY Logon ID:,4624,0,16384,4,0,0,3.60E+16,2590,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:39,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Offline downlevel migration succeeded.,16394,0,49152,4,0,0,3.60E+16,2589,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:39,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Fault bucket 2046831708968076538, type 5
Event Name: RADAR_PRE_LEAK_64
Response: Not available
Cab Id: 0

Problem signature:
P1: TiWorker.exe
P2: 10.0.18362.1310
P3: 10.0.18362.2.0.0
P4: 
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\Users\MCGUER~1\AppData\Local\Temp\RDR9197.tmp\empty.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER91A8.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER91B8.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER91D6.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER9205.tmp.txt

These files may be available here:


Analysis symbol: 
Rechecking for solution: 0
Report Id: 4984c7f3-5276-4d42-858a-1984813cbcef
Report Status: 268435456
Hashed bucket: ad7a309692133c9bec67ce98400c44fa
Cab Guid: 0",1001,,0,4,0,,3.60E+16,2588,Windows Error Reporting,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:38,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The VSS service is shutting down due to idle timeout. ,8224,,0,4,0,,3.60E+16,2587,VSS,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:33,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Successfully scheduled Software Protection service for re-start at 2121-01-23T00:30:08Z. Reason: RulesEngine.,16384,0,16384,4,0,0,3.60E+16,2586,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:30,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Offline downlevel migration succeeded.,16394,0,49152,4,0,0,3.60E+16,2585,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:29,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.,15,,0,4,0,,3.60E+16,2584,SecurityCenter,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:28,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Successfully scheduled Software Protection service for re-start at 2121-01-23T00:27:39Z. Reason: RulesEngine.,16384,0,16384,4,0,0,3.60E+16,2583,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:27,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.,15,,0,4,0,,3.60E+16,2582,SecurityCenter,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,D,50) DS_Token_DB: The database engine attached a database (1, C:\Windows\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSTokenDB2.dat). (Time=0 seconds) 
 
Saved Cache: 1 0 
Additional Data: lgposAttach = 00000003:000C:0268,
dbv = 1568.20.0 
 
Internal Timing Sequence: 
[1] 0.000003 +J(0)
[2] 0.001609 -0.000927 (1) WT +J(0) +M(C:0K, Fs:17, WS:4K # 4K, PF:4K # 0K, P:4K)
[3] 0.016765 -0.003438 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:8, WS:28K # 0K, PF:24K # 0K, P:24K)
[4] 0.001125 +J(0)
[5] -
[6] -
[7] -
[8] 0.000916 -0.000266 (2) CM -0.000079 (1) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:0/0) +M(C:8K, Fs:8, WS:32K # 0K, PF:8K # 0K, P:8K)
[9] 0.003869 -0.003666 (5) CM -0.003269 (5) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:22, WS:84K # 80K, PF:200K # 168K, P:200K)
[10] 0.002618 -0.002515 (3) CM -0.002307 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 8K, PF:64K # 64K, P:64K)
[11] 0.000278 -0.000255 (1) CM -0.000189 (1) WT +J(CM:1, PgRf:1, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 12K, PF:0K # 0K, P:0K)
[12] 0.000510 -0.000455 (1) CM -0.000394 (1) WT +J(CM:1, PgRf:42, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:6, WS:24K # 24K, PF:0K # 0K, P:0K)
[13] 0.000001 +J(0)
[14] 0.0 +J(0)
[15] 0.000098 -0.000082 (1) CM +J(CM:1, PgRf:1, Rd:0/1, Dy:0/0, Lg:0/0).",326,,0,4,1,,3.60E+16,2581,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,D,50) DS_Token_DB: The log format feature version 8940 (0x22ec - 8.6.20) could not be used due to the current log format 8.5.16, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat).",641,,0,4,1,,3.60E+16,2580,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,D,50) DS_Token_DB: The database [C:\Windows\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSTokenDB2.dat] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c).",330,,0,4,1,,3.60E+16,2579,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,D,0) DS_Token_DB: The database engine started a new instance (0). (Time=0 seconds) 
 
Additional Data:
 lgposV2[] = 00000003:0007:0000 - 00000003:0009:002B - 00000003:000A:0000 - 00000003:000A:0000 (00000000:0000:0000)
cReInits = 2
 
 
Internal Timing Sequence: 
[1] 0.001506 +J(0) +M(C:0K, Fs:204, WS:808K # 808K, PF:3300K # 3300K, P:3300K)
[2] 0.000517 +J(0) +M(C:8K, Fs:101, WS:396K # 396K, PF:320K # 320K, P:320K)
[3] 0.000030 +J(0) +M(C:0K, Fs:4, WS:12K # 12K, PF:68K # 68K, P:68K)
[4] 0.000076 +J(0) +M(C:0K, Fs:21, WS:84K # 84K, PF:156K # 156K, P:156K)
[5] 0.000782 +J(0) +M(C:0K, Fs:4, WS:16K # 16K, PF:16K # 16K, P:16K)
[6] 0.004094 +J(0) +M(C:0K, Fs:22, WS:88K # 88K, PF:16K # 16K, P:16K)
[7] 0.004350 -0.000689 (2) WT +J(0) +M(C:0K, Fs:39, WS:156K # 156K, PF:64K # 64K, P:64K)
[8] 0.024171 -0.007502 (12) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:36504/22) +M(C:0K, Fs:139, WS:344K # 348K, PF:240K # 244K, P:240K)
[9] 0.000815 +J(0) +M(C:0K, Fs:9, WS:36K # 32K, PF:0K # 0K, P:0K)
[10] 0.000932 -0.000049 (1) WT +J(0) +M(C:0K, Fs:0, WS:-60K # 0K, PF:-60K # 0K, P:-60K)
[11] 0.000015 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:49/1) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.007500 -0.005171 (1) WT +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[13] 0.062367 -0.000482 (2) CM -0.037186 (18) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:8759/5) +M(C:0K, Fs:64, WS:120K # 140K, PF:228K # 232K, P:228K)
[14] 0.000018 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:4K # 0K, P:4K)
[15] 0.000008 +J(0)
[16] 0.001031 +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).",105,,0,4,1,,3.60E+16,2578,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,U,98) DS_Token_DB: The database engine has successfully completed recovery steps.",302,,0,4,3,,3.60E+16,2577,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Logging/Recovery,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,R,98) DS_Token_DB: The database engine has finished replaying logfile C:\Windows\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSS.log. 
 
Processing Stats: 
[1] 0.016430 -0.005638 (8) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:36504/22) +M(C:0K, Fs:87, WS:212K # 156K, PF:156K # 92K, P:156K). 
Log record of type 'FWriteLog' was seen most frequently (3 times)",301,,0,4,3,,3.60E+16,2576,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Logging/Recovery,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,R,98) DS_Token_DB: The database [C:\Windows\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSTokenDB2.dat] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c).",330,,0,4,1,,3.60E+16,2575,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,R,98) DS_Token_DB: The database engine is initiating recovery steps.",300,,0,4,3,,3.60E+16,2574,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Logging/Recovery,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"svchost (2988,P,98) DS_Token_DB: The database engine (10.00.18362.0000) is starting a new instance (0).",102,,0,4,1,,3.60E+16,2573,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Offline downlevel migration succeeded.,16394,0,49152,4,0,0,3.60E+16,2572,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/15/21 16:26,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Video.UI (9428,D,2) {DDDB24D0-A3DA-4E1B-A7F1-97AF7F3FC014}: The database [C:\Users\mcguertyj\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\LocalState\Database\anonymous\tmp.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c).",330,,0,4,1,,3.60E+16,2571,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:14,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Video.UI (9428,D,50) {DDDB24D0-A3DA-4E1B-A7F1-97AF7F3FC014}: The database engine attached a database (1, C:\Users\mcguertyj\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\LocalState\Database\anonymous\EntClientDb.edb). (Time=0 seconds) 
 
Saved Cache: 0 0 
Additional Data: lgposAttach = 00000001:0098:0268,
dbv = 1568.20.0 
 
Internal Timing Sequence: 
[1] 0.000002 +J(0)
[2] 0.000655 +J(0) +M(C:0K, Fs:18, WS:8K # 0K, PF:8K # 0K, P:8K)
[3] 0.053973 -0.049503 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:36, WS:136K # 0K, PF:20K # 0K, P:20K)
[4] 0.000570 +J(0)
[5] -
[6] -
[7] -
[8] 0.001240 -0.000215 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:14, WS:44K # 0K, PF:124K # 0K, P:124K)
[9] 0.021470 -0.000838 (5) CM -0.020200 (1) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:287, WS:1128K # 0K, PF:408K # 0K, P:408K)
[10] 0.000116 -0.000004 (2) CM +J(CM:2, PgRf:40, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:11, WS:44K # 0K, PF:68K # 0K, P:68K)
[11] 0.000011 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K)
[12] 0.000036 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000004 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).",326,,0,4,1,,3.60E+16,2570,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/15/21 16:14,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
